SECURITY_INNER_CODE,SECURITY_CODE,SECUCODE,TRADE_DATE,SECURITY_NAME_ABBR,SUPERDEAL_INFLOW,SUPERDEAL_OUTFLOW,PRIME_INFLOW,CLOSE_PRICE,CHANGE_RATE,TRADE_MARKET_CODE,TURNOVERRATE,PRIME_COST,PE_DYNAMIC,PRIME_COST_20DAYS,PRIME_COST_60DAYS,ORG_PARTICIPATE,PARTICIPATE_TYPE,BIGDEAL_INFLOW,BIGDEAL_OUTFLOW,BUY_SUPERDEAL_RATIO,BUY_BIGDEAL_RATIO,RATIO,RATIO_3DAYS,RATIO_50DAYS,TOTALSCORE,RANK_UP,RANK,FOCUS,SECURITY_TYPE_CODE
1000004068,000503,000503.SZ,2025-02-11 00:00:00,国新健康,39937096,102747198,-91955819,11.7,2.63,069001002001,3.44,11.442075903947,-278.25,10.70777980664,12.704775774785,0.3362016,2,144649322,173795039,0.0688,0.2492,0.318,0.3873,0.305058,65.05891639,1570,1693,87.6,058001001
1000004069,000504,000504.SZ,2025-02-11 00:00:00,南华生物,0,0,-4123939,9.36,0.32,069001002001,0.58,9.394913701091,-275.45,8.818145319362,9.597749239636,0.1825512,1,5323055,9446994,0,0.176,0.176,0.1845,0.196006,53.58155063,1375,4609,71.2,058001001
1000004071,000505,000505.SZ,2025-02-11 00:00:00,京粮控股,0,0,-4272873,6.01,-0.66,069001002001,0.51,6.042849737639,117.64,5.93339726054,6.676286273613,0.1648904,1,3528611,7801484,0,0.1225,0.1225,0.2133,0.198252,56.03694421,262,4167,71.2,058001001
1000004072,000506,000506.SZ,2025-02-11 00:00:00,*ST中润,15953646,17292813,9440560,4.58,-1.08,069001002005,4.38,4.595568396786,-35.42,4.057268964379,3.680587130859,0.480978,3,58755627,47975900,0.1105,0.4068,0.5173,0.4979,0.36479,71.55404313,-584,491,76.4,058001001
1000004073,000507,000507.SZ,2025-02-11 00:00:00,珠海港,0,1147795,-1448023,5.04,-0.79,069001002001,0.45,5.079671499446,14.56,4.967083347613,5.378342782468,0.2603304,2,8724046,9024274,0,0.2285,0.2285,0.3032,0.275602,57.66310029,-397,3765,71.2,058001001
1000004074,000509,000509.SZ,2025-02-11 00:00:00,华塑控股,0,1026000,-3502820,3.41,-0.29,069001002001,0.34,3.392654314752,-222.56,3.200855231684,3.68242822323,0.1664264,1,5119861,7596681,0,0.1525,0.1525,0.175466666667,0.187682,53.57590213,379,4611,66,058001001
1000004075,000510,000510.SZ,2025-02-11 00:00:00,新金路,0,3166542,-7461986,3.7,-0.54,069001002001,0.81,3.722078744725,-52.59,3.639065823825,4.108397961291,0.108206,1,2648559,6944003,0,0.0754,0.0754,0.119466666667,0.17333,50.36264938,329,4988,67.6,058001001
1000004079,000513,000513.SZ,2025-02-11 00:00:00,丽珠集团,6260372,11602088,-18738143,35.78,-0.61,069001002001,0.55,36.104945972455,14.62,36.153524614625,37.346862318871,0.2084964,1,25879985,39276412,0.0375,0.1549,0.1924,0.225066666667,0.223882,67.81638908,304,1048,74.8,058001001
1000004080,000514,000514.SZ,2025-02-11 00:00:00,渝 开 发,0,0,-3939632,4.13,-0.48,069001002001,0.7,4.146898835674,-57.37,4.071489181238,4.642260487246,0.201266,1,8036818,11976450,0,0.1736,0.1736,0.234333333333,0.22083,57.67837094,294,3761,70.4,058001001
1000004082,000516,000516.SZ,2025-02-11 00:00:00,国际医学,3605925,11281158,-19460082,5.17,-0.58,069001002001,0.53,5.221689774571,-41.32,5.024546158157,5.775895644974,0.2585852,2,24621319,36406168,0.0303,0.2071,0.2374,0.2723,0.290976,55.17555966,852,4331,75.6,058001001
1000004083,000517,000517.SZ,2025-02-11 00:00:00,荣安地产,181289,1970000,2827128,1.98,-0.5,069001002001,0.65,1.990047011438,14.87,2.066771953281,2.364503530008,0.2710528,2,17639695,13023856,0.0028,0.2701,0.2729,0.266366666667,0.273464,60.31451703,-1046,3065,68.4,058001001
1000004084,000518,000518.SZ,2025-02-11 00:00:00,四环生物,2093154,1106687,-1613077,2.54,-1.55,069001002001,1.11,2.567865506789,-134.18,2.536470214906,3.236926378135,0.2781492,2,13630985,16230529,0.0363,0.2364,0.2727,0.2792,0.290196,54.47742793,1357,4472,70,058001001
1000004085,000519,000519.SZ,2025-02-11 00:00:00,中兵红箭,17514166,16918473,-12629700,15.11,1.61,069001002001,1.54,14.92666358391,-262.13,14.225228613812,15.278475543651,0.2708308,2,65093841,78319234,0.0528,0.1963,0.2491,0.300266666667,0.281004,61.17380519,1711,2808,80.8,058001001
1000004086,000520,000520.SZ,2025-02-11 00:00:00,凤凰航运,4074095,4216254,-4679014,4.96,1.02,069001002001,1.68,4.912989136926,-170.49,4.596176967619,5.362163396214,0.2727788,2,35965886,40502741,0.0255,0.225,0.2505,0.3344,0.236044,60.00384151,617,3150,79.6,058001001
1000004088,000521,000521.SZ,2025-02-11 00:00:00,长虹美菱,11985216,5429682,-1351442,7.9,-1.37,069001002001,1.56,8.025167341149,11.5,8.109332606799,8.553808356488,0.2802568,2,40256018,48162994,0.0654,0.2198,0.2852,0.2852,0.260484,64.56062028,-529,1813,74,058001001
1000004090,000523,000523.SZ,2025-02-11 00:00:00,红棉股份,0,4983569,-1032586,3.01,0.0,069001002001,0.47,3.006272472661,67.27,2.904418762293,3.240584627943,0.2575404,2,12547530,8596547,0,0.2695,0.2695,0.259633333333,0.224502,58.86966345,74,3446,68.8,058001001
1000004091,000524,000524.SZ,2025-02-11 00:00:00,岭南控股,3902756,2262986,-3875725,9.7,-0.61,069001002001,0.54,9.741943126552,36.06,9.488114120126,10.239356338688,0.187042,1,7851339,13366834,0.0596,0.1199,0.1795,0.194033333333,0.19541,64.71579983,142,1773,79.6,058001001
1000004092,000525,000525.SZ,2025-02-11 00:00:00,ST红太阳,0,6261251,-9847483,5.72,-0.52,069001002005,0.8,5.753737058632,208.19,5.970414814713,7.450431117896,0.2998796,2,24078611,27664843,0,0.2948,0.2948,0.333033333333,0.262848,47.86540839,-18,5103,71.2,058001001
1000004094,000526,000526.SZ,2025-02-11 00:00:00,学大教育,8558641,34801003,-27529519,46.5,-1.13,069001002001,1.94,48.308472412461,24.42,44.194544509604,44.723057137552,0.2836196,2,103428255,104715412,0.023,0.2784,0.3014,0.296866666667,0.219298,70.89422049,568,581,80.4,058001001
1000004096,000528,000528.SZ,2025-02-11 00:00:00,柳    工,28525100,14199045,-29532559,11.16,0.63,069001002001,1.42,10.992462210267,12.8,11.104733939012,11.353790619107,0.224528,1,72858760,116717374,0.0636,0.1624,0.226,0.222233333333,0.22429,65.08363991,-327,1682,79.6,058001001
1000004097,000529,000529.SZ,2025-02-11 00:00:00,广弘控股,0,0,-1056926,5.79,-0.52,069001002001,0.38,5.804572185104,29.79,5.654056119669,6.135392316387,0.1093404,1,1145316,2202242,0,0.0608,0.0608,0.146266666667,0.175302,55.72600173,1344,4225,67.2,058001001
1000004098,000530,000530.SZ,2025-02-11 00:00:00,冰山冷热,23524770,23543732,-7978746,5.9,0.51,069001002001,5.46,5.910983726549,39.45,5.713213723093,6.035923971206,0.3025336,2,68558750,76518534,0.0823,0.2399,0.3222,0.274033333333,0.296118,57.25823581,-276,3870,79.2,058001001
1000004100,000531,000531.SZ,2025-02-11 00:00:00,穗恒运Ａ,1929624,197087,2589987,6.21,-2.51,069001002001,0.8,6.338828597884,26.41,6.200443155747,6.135903882277,0.2299484,1,10851779,9994329,0.0329,0.1848,0.2177,0.226933333333,0.265092,65.01982947,-554,1704,70,058001001
1000002265,000532,000532.SZ,2025-02-11 00:00:00,华金资本,52526512,65262130,-85894706,17.67,-0.51,069001002001,10.19,18.012442229603,126.01,16.758370805282,15.844468917985,0.2539132,2,240677072,313836160,0.043,0.1971,0.2401,0.275033333333,0.256766,61.09855903,1422,2833,91.6,058001001
1000002266,000533,000533.SZ,2025-02-11 00:00:00,顺钠股份,51300386,35323728,28494428,6.6,1.54,069001002001,11.45,6.416163052936,47.97,6.682102307362,6.291774519327,0.2773984,2,179738097,167220327,0.0645,0.226,0.2905,0.257466666667,0.274542,65.03229563,-2642,1699,74,058001001
1000002267,000534,000534.SZ,2025-02-11 00:00:00,万泽股份,3510944,3556467,-3694410,15.17,-0.98,069001002001,0.82,15.204015556676,41.16,14.27045525646,13.272940832889,0.3110868,2,37095544,40744431,0.0263,0.2779,0.3042,0.333966666667,0.293984,68.43077365,100,936,72.4,058001001
1000002270,000536,000536.SZ,2025-02-11 00:00:00,华映科技,62013058,75942485,-54959043,5.19,1.37,069001002001,4.91,5.174639939888,-12.69,4.603647300754,5.574437696368,0.2624184,2,208133397,249163013,0.0523,0.1755,0.2278,0.337433333333,0.236442,57.88694832,-526,3714,88.8,058001001
1000002300,000537,000537.SZ,2025-02-11 00:00:00,中绿电,2166176,5124278,-4655872,8.41,-0.47,069001002001,0.32,8.483846629366,14.24,8.56530575011,9.191631007027,0.2445588,1,26992262,28690032,0.018,0.2238,0.2418,0.256,0.234294,62.79575831,868,2321,76.8,058001001
1000009000,000538,000538.SZ,2025-02-11 00:00:00,云南白药,32068380,70349028,-154186451,56.97,1.05,069001002001,0.31,56.611436838136,17.62,57.234735179107,58.520918594772,0.286498,2,143774432,259680235,0.0522,0.2342,0.2864,0.293066666667,0.27689,68.52830813,-134,919,80.8,058001001
1000002302,000539,000539.SZ,2025-02-11 00:00:00,粤电力Ａ,1506200,0,-239757,4.45,-0.22,069001002001,0.27,4.448771447557,11.94,4.376575916129,4.636730868164,0.1819976,1,6841128,8587085,0.0269,0.1223,0.1492,0.1978,0.240288,57.86428614,-199,3718,72.8,058001001
1000002305,000541,000541.SZ,2025-02-11 00:00:00,佛山照明,11571784,10960751,6435157,6.2,-0.64,069001002001,1.34,6.213142363169,28.46,5.933002529202,5.96084462106,0.3097348,2,52983619,47159495,0.0583,0.2671,0.3254,0.307266666667,0.274274,70.063048,-1810,687,78.4,058001001
1000002307,000543,000543.SZ,2025-02-11 00:00:00,皖能电力,10095679,18358629,-3774195,7.08,-0.42,069001002001,0.47,7.08777810628,7.61,7.084853941304,7.677631460565,0.3157272,2,45127319,40638564,0.0556,0.2485,0.3041,0.371066666667,0.261786,67.57773675,518,1096,76.4,058001001
1000002308,000544,000544.SZ,2025-02-11 00:00:00,中原环保,0,1990250,-3616257,8.51,-0.82,069001002001,0.2,8.533158034359,6.23,8.408370810873,8.827945310025,0.1431144,1,3560605,5186612,0,0.1109,0.1109,0.1818,0.165622,62.53663458,425,2385,68.4,058001001
1000002309,000545,000545.SZ,2025-02-11 00:00:00,金浦钛业,1314500,0,1543490,2.19,-0.45,069001002001,0.84,2.198226301598,-29.62,2.133477825991,2.59485280928,0.2791824,2,9249968,9020978,0.0372,0.262,0.2992,0.263033333333,0.253362,57.22910076,628,3877,70.4,058001001
1000002310,000546,000546.SZ,2025-02-11 00:00:00,金圆股份,1714080,6094093,-9846568,4.78,-0.83,069001002001,1.15,4.812557916402,23.99,4.67420664637,5.684131243909,0.242416,1,13945419,19411974,0.0246,0.2001,0.2247,0.270466666667,0.24463,54.21522992,11,4513,71.2,058001001
1000002311,000547,000547.SZ,2025-02-11 00:00:00,航天发展,5728688,17527879,-14460707,7.25,-0.68,069001002001,0.5,7.281848487158,-15.58,6.949233711914,7.977095145874,0.2447708,1,22602973,25264489,0.0466,0.1838,0.2304,0.265666666667,0.249354,54.39550249,1023,4486,77.6,058001001
1000009001,000548,000548.SZ,2025-02-11 00:00:00,湖南投资,0,0,-1934584,5.34,-0.74,069001002001,0.62,5.363169747623,21.78,5.131319413718,5.731341558922,0.1511304,1,3976256,5910840,0,0.1237,0.1237,0.1772,0.180602,61.23043623,1264,2788,66,058001001
1000002314,000550,000550.SZ,2025-02-11 00:00:00,江铃汽车,0,5007505,-15031171,23.43,-1.72,069001002001,0.81,23.856297321372,13.16,22.878973292392,25.052431430622,0.1693892,1,21951432,31975098,0,0.1464,0.1464,0.180466666667,0.210246,66.30471756,58,1376,78,058001001
1000002315,000551,000551.SZ,2025-02-11 00:00:00,创元科技,0,1199365,-5339275,12.12,0.0,069001002001,0.75,12.06148005238,17.35,11.715166861911,12.456642524129,0.1747136,1,7504796,11644706,0,0.1422,0.1422,0.2205,0.187318,63.11622619,-222,2233,70,058001001
1000002316,000552,000552.SZ,2025-02-11 00:00:00,甘肃能化,6808215,20590104,-12727122,2.61,-0.76,069001002001,0.58,2.622129603537,10.15,2.604016340372,2.798629848548,0.3035252,2,19536567,18481800,0.0744,0.2134,0.2878,0.301333333333,0.346126,60.83879189,-373,2907,69.2,058001001
1000002318,000553,000553.SZ,2025-02-11 00:00:00,安道麦A,1770000,3285324,-2807904,5.91,-0.17,069001002001,0.12,5.889801159116,-5.62,5.905417010506,6.67597075084,0.1763056,1,5759069,7051649,0.041,0.1333,0.1743,0.1602,0.205478,51.68546537,254,4877,68.8,058001001
1000002319,000554,000554.SZ,2025-02-11 00:00:00,泰山石油,0,8602597,-16828098,5.96,-0.5,069001002001,2.22,5.975484167519,40.31,5.850807839557,6.090325327475,0.2407224,1,10187308,18412809,0,0.1856,0.1856,0.310533333333,0.273812,59.34340224,-53,3324,71.2,058001001
1000002320,000555,000555.SZ,2025-02-11 00:00:00,神州信息,14874995,29432437,-33179859,11.78,0.08,069001002001,1.16,11.74169731349,-73.09,10.824041872193,12.22548779293,0.25897,2,54790174,73412591,0.0529,0.195,0.2479,0.2641,0.27895,59.97121627,923,3159,76.8,058001001
1000009003,000557,000557.SZ,2025-02-11 00:00:00,西部创业,1308435,3269327,-3427336,5.2,-0.57,069001002001,0.34,5.215865401544,25.38,5.086203310931,5.895114259387,0.2139144,1,9627490,11093934,0.0232,0.171,0.1942,0.225533333333,0.245772,62.33839176,1034,2433,66.8,058001001
1000002357,000558,000558.SZ,2025-02-11 00:00:00,莱茵体育,30890919,25372008,-6220553,3.59,2.57,069001002001,5.5,3.453729790328,-392.58,3.309623604122,3.547430518969,0.3256176,2,62010837,73750301,0.1069,0.2145,0.3214,0.3243,0.338138,57.79601146,-470,3736,75.2,058001001
1000002358,000559,000559.SZ,2025-02-11 00:00:00,万向钱潮,2512011,6108583,-15706321,6.37,0.31,069001002001,0.48,6.333438877618,22.03,6.150643310644,6.532383952526,0.2167276,1,18497017,30606766,0.0217,0.1595,0.1812,0.261533333333,0.238338,65.30212743,-148,1607,75.6,058001001
1000002359,000560,000560.SZ,2025-02-11 00:00:00,我爱我家,22304302,23124693,-10274289,3.19,0.95,069001002001,3.09,3.173058283362,664.05,3.026630352822,3.519427459829,0.3350724,2,78784803,88238701,0.0714,0.2521,0.3235,0.349566666667,0.342262,56.34576482,-631,4087,72.4,058001001
1000002360,000561,000561.SZ,2025-02-11 00:00:00,烽火电子,1237380,1907780,-10030345,8.26,0.73,069001002001,1.68,8.206907488081,-63.83,8.277001801845,8.83092560899,0.184502,1,12505326,21865271,0.0136,0.137,0.1506,0.2295,0.20176,53.41008061,385,4637,74.8,058001001
1000002362,000563,000563.SZ,2025-02-11 00:00:00,陕国投Ａ,17897280,9134973,-20340278,3.64,-0.27,069001002001,0.59,3.639440160075,14.05,3.582559130256,3.867693050451,0.3118356,2,40583659,69686244,0.0898,0.2037,0.2935,0.319733333333,0.345828,61.56699892,-296,2664,73.6,058001001
1000002363,000564,000564.SZ,2025-02-11 00:00:00,供销大集,254648451,306058496,-181578269,3.0,1.01,069001002001,3.1,2.995194050855,-366.05,2.851500553999,3.261706082705,0.3658624,2,649253936,779422160,0.0917,0.2338,0.3255,0.430766666667,0.369412,58.52496203,1709,3542,80.4,058001001
1000002364,000565,000565.SZ,2025-02-11 00:00:00,渝三峡Ａ,0,2727572,-3066363,5.47,-0.18,069001002001,0.37,5.485002575992,118.32,5.26971164078,5.762772671733,0.1153892,1,1648915,1987706,0,0.0911,0.0911,0.151133333333,0.122496,53.57784107,164,4610,65.2,058001001
1000009004,000566,000566.SZ,2025-02-11 00:00:00,海南海药,7270215,7893789,23942988,4.88,0.41,069001002001,1.67,4.870413504911,-16.09,4.547156429348,5.458345879253,0.3327464,2,60292133,35725571,0.0383,0.3178,0.3561,0.329366666667,0.279432,59.18961673,-1667,3367,72.8,058001001
1000002365,000567,000567.SZ,2025-02-11 00:00:00,海德股份,5218893,2219944,-6686538,6.55,1.71,069001002001,0.87,6.416658432058,18.56,6.298584563107,7.553680776203,0.2121044,1,25009510,34694997,0.0323,0.1549,0.1872,0.2473,0.221572,61.11376891,749,2828,76.4,058001001
1000002366,000568,000568.SZ,2025-02-11 00:00:00,泸州老窖,81526000,104752846,-81552530,114.15,-0.11,069001002001,0.22,114.348590327564,10.87,116.470972157965,131.782440706678,0.35126,2,227022780,285348464,0.0871,0.2426,0.3297,0.37,0.37705,71.59593165,-8,487,82,058001001
1000002368,000570,000570.SZ,2025-02-11 00:00:00,苏常柴Ａ,11625100,5070766,5950669,5.26,1.54,069001002001,1.19,5.138195188719,60.05,4.933103509952,5.328219751792,0.3231828,2,10660196,11263861,0.2063,0.1892,0.3955,0.282166666667,0.203914,58.91564479,-1109,3436,68.4,058001001
1000002370,000571,000571.SZ,2025-02-11 00:00:00,新大洲A,7647657,2190000,5168349,3.69,-1.34,069001002001,1.07,3.706289957008,-29.75,3.479911998063,3.646785388025,0.3180504,2,15895743,16185051,0.1086,0.2258,0.3344,0.327066666667,0.263652,63.17035307,-2002,2218,68.8,058001001
1000002371,000572,000572.SZ,2025-02-11 00:00:00,海马汽车,9578801,33514570,-23929366,4.17,0.24,069001002001,1.07,4.174798174587,91.68,4.034788598044,4.642766175268,0.2774208,2,36354958,36348555,0.0553,0.21,0.2653,0.301666666667,0.271354,57.21399233,1647,3881,74.8,058001001
1000002394,000573,000573.SZ,2025-02-11 00:00:00,粤宏远Ａ,25768078,20668792,2070063,4.24,-1.85,069001002001,5.96,4.300660677785,-52.36,4.765850214466,4.167327688066,0.2945568,2,53405563,56434786,0.0901,0.1868,0.2769,0.316266666667,0.306134,62.57033729,-631,2376,71.6,058001001
1000000521,000576,000576.SZ,2025-02-11 00:00:00,甘化科工,0,0,-5151593,7.84,1.03,069001002001,1.04,7.738225952735,128.13,7.194270092377,8.03332886341,0.1299812,1,5175458,10327051,0,0.1145,0.1145,0.119066666667,0.185056,53.68573348,335,4588,67.2,058001001
1000000523,000581,000581.SZ,2025-02-11 00:00:00,威孚高科,3592810,1163520,-2030812,18.13,-0.87,069001002001,0.3,18.196799794152,10.61,17.927609925229,18.342617596259,0.1751568,1,10765504,15225606,0.0363,0.1087,0.145,0.2054,0.205184,65.83160633,434,1471,77.6,058001001
1000000524,000582,000582.SZ,2025-02-11 00:00:00,北部湾港,7715302,17507803,-16479107,8.39,-1.29,069001002001,0.53,8.529450018045,15.65,8.378799262453,8.083952819448,0.2761676,2,61483224,68169830,0.03,0.2391,0.2691,0.272966666667,0.298638,65.19910256,-918,1642,75.2,058001001
1000000527,000584,000584.SZ,2025-02-11 00:00:00,*ST工智,12106072,27830791,-8588312,3.06,5.15,069001002005,3.23,2.893065751871,92.71,3.067042790336,3.449743860046,0.3868736,2,40065521,32929114,0.069,0.2285,0.2975,0.574166666667,0.329368,55.4970462,299,4267,77.2,058001001
1000000529,000586,000586.SZ,2025-02-11 00:00:00,汇源通信,5149415,4775944,-2818933,10.13,0.7,069001002001,1.69,10.037923318818,-562.75,9.600805373476,10.435740372494,0.1383988,1,5078443,8270847,0.0697,0.0688,0.1385,0.0992,0.196944,53.14016421,420,4678,76.8,058001001
1000000467,000589,000589.SZ,2025-02-11 00:00:00,贵州轮胎,8087585,19382865,-7817148,4.87,-0.41,069001002001,0.62,4.87349068548,10.13,4.789891681881,5.032742195021,0.3747628,2,39443224,35965092,0.063,0.3071,0.3701,0.396433333333,0.353914,63.24527498,-500,2196,70.4,058001001
1000000469,000590,000590.SZ,2025-02-11 00:00:00,启迪药业,0,0,3419511,7.18,-1.24,069001002001,0.79,7.284172357544,-45.32,6.925622963101,8.227156147888,0.1578784,1,4410424,990913,0,0.1674,0.1674,0.1534,0.140792,57.63368333,627,3773,65.6,058001001
1000000470,000591,000591.SZ,2025-02-11 00:00:00,太阳能,13770441,15239852,-5669507,4.55,-0.66,069001002001,0.37,4.58462068864,10.36,4.458702605265,4.887168703293,0.3457168,2,29830644,34030740,0.1043,0.226,0.3303,0.3719,0.344984,64.55251613,6,1817,79.2,058001001
1000000471,000592,000592.SZ,2025-02-11 00:00:00,平潭发展,28344546,59826461,-35788198,2.89,-0.69,069001002001,2.39,2.922772633298,185.55,2.957069758675,2.909243717985,0.3354088,2,72830025,77136308,0.0907,0.2332,0.3239,0.3567,0.332244,52.75693364,-257,4730,75.6,058001001
1000004150,000593,000593.SZ,2025-02-11 00:00:00,德龙汇能,0,0,-1862988,5.57,0.0,069001002001,0.56,5.568785336124,35.39,5.346922055669,5.838232458402,0.1102232,1,1767667,3630655,0,0.0812,0.0812,0.127066666667,0.157516,55.3288602,1212,4300,70,058001001
1000004152,000595,000595.SZ,2025-02-11 00:00:00,宝塔实业,4457507,3705209,-4632796,6.04,3.78,069001002001,2.32,5.872098343526,-86.8,5.840662286882,8.084324125477,0.1766068,1,31048911,36434005,0.0204,0.1424,0.1628,0.193233333333,0.186184,50.73630741,780,4961,74,058001001
1000004153,000596,000596.SZ,2025-02-11 00:00:00,古井贡酒,31481621,49270727,-42709023,152.25,-0.87,069001002001,0.38,154.428591656472,12.72,166.169178859317,180.021791376695,0.2907684,2,115309635,140229552,0.0638,0.2336,0.2974,0.2925,0.271592,67.61983334,-126,1085,78.4,058001001
1000004155,000597,000597.SZ,2025-02-11 00:00:00,东北制药,1633230,12711164,-11889573,5.21,-0.95,069001002001,0.77,5.243339675502,26.85,5.222027201186,5.43579931863,0.2006012,1,17167451,17979090,0.0151,0.1584,0.1735,0.2231,0.234606,57.93757444,614,3701,76,058001001
1000004156,000598,000598.SZ,2025-02-11 00:00:00,兴蓉环境,6740044,13249249,-1543751,7.03,-0.71,069001002001,0.29,7.090807644944,9.68,7.096431607123,7.262910151509,0.2779364,2,21063322,16097868,0.0644,0.2011,0.2655,0.3204,0.245332,67.42677518,307,1134,71.6,058001001
1000004157,000599,000599.SZ,2025-02-11 00:00:00,青岛双星,0,1330542,716777,4.48,-0.67,069001002001,0.6,4.510360468826,-15.16,4.344495618915,4.980800787889,0.2563488,2,14109381,12062062,0,0.2776,0.2776,0.244966666667,0.220294,58.00422617,-566,3685,70.8,058001001
